weight,timestamp
14.33,2026-05-13 14:39:44.803689
2.01,2026-05-13 14:39:44.813689
-0.06,2026-05-13 14:39:44.824689
-4.63,2026-05-13 14:39:44.835689
1.03,2026-05-13 14:39:44.846689
-0.82,2026-05-13 14:39:44.856689
13.13,2026-05-13 14:39:44.867689
-11.93,2026-05-13 14:39:44.878689
-21.41,2026-05-13 14:39:44.889689
-8.99,2026-05-13 14:39:44.899689
-3.32,2026-05-13 14:39:44.910689
-6.16,2026-05-13 14:39:44.921689
-8.45,2026-05-13 14:39:44.932689
-0.38,2026-05-13 14:39:44.942689
8.23,2026-05-13 14:39:44.953689
9.53,2026-05-13 14:39:44.964689
-7.25,2026-05-13 14:39:44.975689
3.1,2026-05-13 14:39:44.986689
-1.91,2026-05-13 14:39:44.995008
-15.75,2026-05-13 14:39:45.004008
-19.67,2026-05-13 14:39:45.015008
-3.0,2026-05-13 14:39:45.026008
-5.83,2026-05-13 14:39:45.036008
-1.04,2026-05-13 14:39:45.047008
-3.98,2026-05-13 14:39:45.058008
-4.3,2026-05-13 14:39:45.069008
16.29,2026-05-13 14:39:45.079008
11.28,2026-05-13 14:39:45.090008
-20.32,2026-05-13 14:39:45.101008
-25.55,2026-05-13 14:39:45.112008
-4.09,2026-05-13 14:39:45.122008
-5.83,2026-05-13 14:39:45.133008
-0.49,2026-05-13 14:39:45.144008
-1.15,2026-05-13 14:39:45.155008
7.03,2026-05-13 14:39:45.165008
0.93,2026-05-13 14:39:45.176008
5.83,2026-05-13 14:39:45.187008
-7.25,2026-05-13 14:39:45.198008
3.87,2026-05-13 14:39:45.201373
15.31,2026-05-13 14:39:45.212373
8.23,2026-05-13 14:39:45.223373
-1.15,2026-05-13 14:39:45.234373
-6.27,2026-05-13 14:39:45.244373
6.7,2026-05-13 14:39:45.255373
-16.73,2026-05-13 14:39:45.266373
-15.31,2026-05-13 14:39:45.277373
-9.97,2026-05-13 14:39:45.287373
-3.0,2026-05-13 14:39:45.298373
-4.52,2026-05-13 14:39:45.309373
-19.34,2026-05-13 14:39:45.320373
-23.48,2026-05-13 14:39:45.331373
-11.28,2026-05-13 14:39:45.341373
-7.14,2026-05-13 14:39:45.352373
0.71,2026-05-13 14:39:45.363373
-1.15,2026-05-13 14:39:45.374373
-4.52,2026-05-13 14:39:45.384373
-2.13,2026-05-13 14:39:45.395373
-9.64,2026-05-13 14:39:45.406373
-10.52,2026-05-13 14:39:45.423587
-8.66,2026-05-13 14:39:45.433587
3.98,2026-05-13 14:39:45.444587
-7.68,2026-05-13 14:39:45.455587
-11.5,2026-05-13 14:39:45.466587
-0.06,2026-05-13 14:39:45.476587
-0.93,2026-05-13 14:39:45.487587
-4.41,2026-05-13 14:39:45.498587
-10.62,2026-05-13 14:39:45.509587
-3.22,2026-05-13 14:39:45.519587
3.1,2026-05-13 14:39:45.530587
6.37,2026-05-13 14:39:45.541587
-6.05,2026-05-13 14:39:45.552587
6.92,2026-05-13 14:39:45.562587
-7.25,2026-05-13 14:39:45.573587
-5.61,2026-05-13 14:39:45.584587
-18.58,2026-05-13 14:39:45.595587
-0.06,2026-05-13 14:39:45.605587
2.45,2026-05-13 14:39:45.616587
-0.49,2026-05-13 14:39:45.627587
0.27,2026-05-13 14:39:45.633407
-7.14,2026-05-13 14:39:45.643407
-14.11,2026-05-13 14:39:45.654407
-18.25,2026-05-13 14:39:45.665407
-5.83,2026-05-13 14:39:45.676407
-3.54,2026-05-13 14:39:45.686407
-2.34,2026-05-13 14:39:45.697407
-10.52,2026-05-13 14:39:45.708407
-13.13,2026-05-13 14:39:45.719407
-5.18,2026-05-13 14:39:45.729407
-1.04,2026-05-13 14:39:45.740407
-3.76,2026-05-13 14:39:45.751407
3.32,2026-05-13 14:39:45.762407
13.35,2026-05-13 14:39:45.773407
13.67,2026-05-13 14:39:45.783407
4.41,2026-05-13 14:39:45.794407
4.63,2026-05-13 14:39:45.805407
-1.25,2026-05-13 14:39:45.816407
-9.64,2026-05-13 14:39:45.826407
-19.45,2026-05-13 14:39:45.837407
-21.63,2026-05-13 14:39:45.854746
-8.99,2026-05-13 14:39:45.865746
-13.46,2026-05-13 14:39:45.875746
-9.86,2026-05-13 14:39:45.886746
-7.46,2026-05-13 14:39:45.897746
-5.29,2026-05-13 14:39:45.908746
-13.78,2026-05-13 14:39:45.918746
-17.16,2026-05-13 14:39:45.929746
-5.07,2026-05-13 14:39:45.940746
-1.25,2026-05-13 14:39:45.951746
3.43,2026-05-13 14:39:45.961746
-7.46,2026-05-13 14:39:45.972746
-8.23,2026-05-13 14:39:45.983746
-6.81,2026-05-13 14:39:45.994746
-5.5,2026-05-13 14:39:46.004746
-0.82,2026-05-13 14:39:46.015746
-11.61,2026-05-13 14:39:46.026746
-7.9,2026-05-13 14:39:46.037746
-8.66,2026-05-13 14:39:46.047746
-5.94,2026-05-13 14:39:46.058746
-19.89,2026-05-13 14:39:46.064539
-4.96,2026-05-13 14:39:46.075539
-3.87,2026-05-13 14:39:46.085539
-13.24,2026-05-13 14:39:46.096539
-12.59,2026-05-13 14:39:46.107539
-6.05,2026-05-13 14:39:46.118539
-12.59,2026-05-13 14:39:46.129539
-16.51,2026-05-13 14:39:46.139539
-14.87,2026-05-13 14:39:46.150539
-0.06,2026-05-13 14:39:46.161539
10.73,2026-05-13 14:39:46.172539
15.74,2026-05-13 14:39:46.182539
-14.0,2026-05-13 14:39:46.193539
-37.21,2026-05-13 14:39:46.204539
-4.3,2026-05-13 14:39:46.215539
2.67,2026-05-13 14:39:46.225539
5.17,2026-05-13 14:39:46.236539
-2.02,2026-05-13 14:39:46.247539
11.38,2026-05-13 14:39:46.258539
9.97,2026-05-13 14:39:46.268539
15.74,2026-05-13 14:39:46.285981
17.16,2026-05-13 14:39:46.296981
-7.79,2026-05-13 14:39:46.307981
-13.78,2026-05-13 14:39:46.317981
-4.3,2026-05-13 14:39:46.328981
-4.63,2026-05-13 14:39:46.339981
2.12,2026-05-13 14:39:46.350981
-2.45,2026-05-13 14:39:46.360981
-8.88,2026-05-13 14:39:46.371981
-12.59,2026-05-13 14:39:46.382981
-22.94,2026-05-13 14:39:46.393981
-20.98,2026-05-13 14:39:46.403981
2.23,2026-05-13 14:39:46.414981
4.41,2026-05-13 14:39:46.425981
10.3,2026-05-13 14:39:46.436981
-1.91,2026-05-13 14:39:46.446981
-7.14,2026-05-13 14:39:46.457981
-5.29,2026-05-13 14:39:46.468981
-4.74,2026-05-13 14:39:46.479981
-3.87,2026-05-13 14:39:46.489981
7.46,2026-05-13 14:39:46.494858
-0.16,2026-05-13 14:39:46.505858
-1.36,2026-05-13 14:39:46.516858
-10.3,2026-05-13 14:39:46.526858
-15.2,2026-05-13 14:39:46.537858
-21.63,2026-05-13 14:39:46.548858
-5.61,2026-05-13 14:39:46.559858
-10.84,2026-05-13 14:39:46.570858
-20.65,2026-05-13 14:39:46.580858
9.42,2026-05-13 14:39:46.591858
10.73,2026-05-13 14:39:46.602858
-12.04,2026-05-13 14:39:46.613858
-11.5,2026-05-13 14:39:46.623858
-11.61,2026-05-13 14:39:46.634858
-7.9,2026-05-13 14:39:46.645858
-8.55,2026-05-13 14:39:46.656858
-10.19,2026-05-13 14:39:46.666858
-6.05,2026-05-13 14:39:46.677858
-18.36,2026-05-13 14:39:46.688858
-4.41,2026-05-13 14:39:46.699858
-19.56,2026-05-13 14:39:46.716275
-13.89,2026-05-13 14:39:46.727275
-6.59,2026-05-13 14:39:46.738275
-6.16,2026-05-13 14:39:46.749275
14.22,2026-05-13 14:39:46.759275
-7.68,2026-05-13 14:39:46.770275
-6.16,2026-05-13 14:39:46.781275
6.81,2026-05-13 14:39:46.792275
8.66,2026-05-13 14:39:46.802275
-11.06,2026-05-13 14:39:46.813275
-4.63,2026-05-13 14:39:46.824275
-7.03,2026-05-13 14:39:46.835275
8.77,2026-05-13 14:39:46.845275
8.44,2026-05-13 14:39:46.856275
-12.15,2026-05-13 14:39:46.867275
-19.34,2026-05-13 14:39:46.878275
-5.07,2026-05-13 14:39:46.888275
4.63,2026-05-13 14:39:46.899275
5.39,2026-05-13 14:39:46.910275
-13.02,2026-05-13 14:39:46.921275
-16.62,2026-05-13 14:39:46.927109
-9.64,2026-05-13 14:39:46.937109
-14.76,2026-05-13 14:39:46.948109
-9.86,2026-05-13 14:39:46.959109
-17.82,2026-05-13 14:39:46.970109
-13.46,2026-05-13 14:39:46.980109
-6.92,2026-05-13 14:39:46.991109
1.14,2026-05-13 14:39:47.002109
1.14,2026-05-13 14:39:47.013109
0.71,2026-05-13 14:39:47.023109
-1.91,2026-05-13 14:39:47.034109
-11.39,2026-05-13 14:39:47.045109
2.01,2026-05-13 14:39:47.056109
10.3,2026-05-13 14:39:47.066109
5.94,2026-05-13 14:39:47.077109
-17.05,2026-05-13 14:39:47.088109
